Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Customer_Tenure,children,Is_Parent,Total_Spent
2324,1972,Graduation,Together,77044.0,0,1,2013-10-27,12,625.0,38.0,242.0,50.0,34.0,76.0,2,7,11,11,4,0,0,53,12,1,1,1065.0
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420.0,0.0,452.0,173.0,64.0,140.0,1,6,6,4,2,1,0,32,12,0,0,1249.0
4992,1975,Master,Together,17459.0,1,0,2013-09-19,12,6.0,4.0,16.0,3.0,10.0,30.0,3,3,1,2,7,1,0,50,12,1,1,69.0
7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641.0,7.0,84.0,0.0,30.0,38.0,3,10,4,7,6,0,0,49,12,1,1,800.0
9303,1976,Graduation,Married,5305.0,0,1,2013-07-30,12,12.0,4.0,7.0,1.0,3.0,5.0,0,1,0,0,13,0,0,49,12,1,1,32.0
9780,1971,Master,Together,71499.0,0,1,2013-06-25,12,465.0,25.0,132.0,136.0,0.0,37.0,2,8,3,13,4,0,0,54,12,1,1,795.0
1379,1992,Master,Together,42670.0,0,0,2013-04-27,12,154.0,2.0,46.0,20.0,4.0,15.0,1,4,2,4,4,0,0,33,12,0,0,241.0
8923,1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514.0,22.0,689.0,42.0,125.0,79.0,1,6,7,7,3,1,0,52,12,0,0,1471.0
3547,1969,Master,Together,41021.0,1,0,2012-12-30,12,14.0,7.0,9.0,6.0,16.0,12.0,2,2,0,3,6,1,0,56,13,1,1,64.0
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565.0,42.0,548.0,64.0,83.0,99.0,1,5,6,4,3,1,0,69,13,0,0,1401.0
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53.0,0.0,8.0,0.0,0.0,2.0,1,2,0,3,5,0,0,73,11,1,1,63.0
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66.0,2.0,40.0,4.0,3.0,14.0,1,3,1,3,6,0,0,42,11,0,0,129.0
9727,1957,Graduation,Married,23539.0,0,0,2014-02-28,13,4.0,24.0,11.0,16.0,1.0,25.0,1,2,0,4,6,0,0,68,11,0,0,81.0
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34.0,3.0,29.0,0.0,4.0,10.0,3,2,1,3,5,1,0,58,11,1,1,80.0
10681,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129.0,120.0,259.0,168.0,121.0,83.0,5,6,3,12,4,0,0,55,11,1,1,880.0
5156,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129.0,120.0,259.0,168.0,121.0,83.0,5,6,3,12,4,0,0,55,11,1,1,880.0
3050,1966,Graduation,Married,54198.0,1,1,2013-12-17,13,185.0,0.0,28.0,3.0,2.0,17.0,6,3,1,6,4,0,0,59,12,2,1,235.0
8164,1978,PhD,Married,82170.0,0,0,2013-11-25,13,1004.0,93.0,651.0,49.0,55.0,37.0,1,5,6,7,2,0,0,47,12,0,0,1889.0
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338.0,4.0,89.0,11.0,8.0,13.0,1,4,2,9,4,0,0,61,12,0,0,463.0
7600,1992,Basic,Single,15253.0,1,0,2013-10-28,13,3.0,3.0,5.0,8.0,1.0,13.0,2,1,0,3,7,0,0,33,12,1,1,33.0
6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647.0,107.0,391.0,173.0,67.0,40.0,1,6,4,10,3,0,0,37,12,0,0,1425.0
8234,1973,Basic,Together,27190.0,1,0,2013-08-15,13,3.0,6.0,7.0,0.0,1.0,3.0,1,1,0,2,8,1,0,52,12,1,1,20.0
291,1970,Graduation,Married,72940.0,0,0,2013-06-19,13,182.0,74.0,298.0,162.0,125.0,116.0,1,3,3,6,1,0,0,55,12,0,0,957.0
8779,1985,2n Cycle,Married,36145.0,1,0,2013-06-16,13,56.0,4.0,76.0,17.0,1.0,18.0,4,4,1,3,9,1,0,40,12,1,1,172.0
4931,1977,Graduation,Together,157146.0,0,0,2013-04-29,13,3.0,0.0,689.0,2.0,1.0,1.0,0,0,28,0,1,0,0,48,12,0,0,696.0
1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779.0,86.0,537.0,34.0,69.0,138.0,1,5,9,12,3,0,0,65,12,0,0,1643.0
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32.0,34.0,41.0,73.0,16.0,116.0,3,4,2,3,7,0,0,37,12,1,1,312.0
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,61,12,2,1,68.0
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,61,12,2,1,68.0
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298.0,27.0,689.0,173.0,24.0,166.0,1,4,6,5,2,1,0,39,12,0,0,1377.0
4459,1989,Graduation,Single,30279.0,1,0,2012-12-30,13,10.0,4.0,14.0,4.0,4.0,1.0,1,1,0,3,8,0,0,36,13,1,1,37.0
10642,1989,Graduation,Single,30279.0,1,0,2012-12-30,13,10.0,4.0,14.0,4.0,4.0,1.0,1,1,0,3,8,0,0,36,13,1,1,37.0
9213,1970,Graduation,Widow,31880.0,1,0,2012-10-31,13,4.0,1.0,5.0,2.0,0.0,3.0,1,1,0,2,8,0,0,55,13,1,1,15.0
4390,1954,Graduation,Together,75315.0,0,1,2014-04-15,14,459.0,15.0,171.0,142.0,23.0,31.0,2,5,4,12,2,0,0,71,11,1,1,841.0
1577,1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558.0,79.0,622.0,173.0,125.0,95.0,1,4,6,4,1,1,0,79,11,0,0,1652.0
10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691.0,7.0,69.0,0.0,7.0,23.0,4,2,2,7,8,0,0,48,12,1,1,797.0
3865,1977,2n Cycle,Together,20981.0,0,0,2013-04-30,14,3.0,12.0,10.0,6.0,13.0,30.0,1,3,1,2,8,1,0,48,12,0,0,74.0
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783.0,30.0,537.0,140.0,76.0,15.0,1,4,10,9,2,0,0,49,12,0,0,1581.0
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777.0,35.0,689.0,39.0,125.0,114.0,1,5,9,11,2,1,0,51,13,0,0,1779.0
5726,1983,Master,Single,31788.0,1,0,2014-03-20,15,16.0,7.0,23.0,0.0,8.0,6.0,3,3,0,4,5,0,1,42,11,1,1,60.0
5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27,15,27.0,2.0,7.0,0.0,2.0,13.0,1,1,0,3,5,0,0,51,11,2,1,51.0
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402.0,35.0,106.0,101.0,77.0,42.0,2,9,2,9,5,0,0,43,12,1,1,763.0
7533,1964,Graduation,Married,49096.0,1,1,2013-09-24,15,144.0,1.0,32.0,2.0,1.0,7.0,4,4,1,4,7,0,0,61,12,2,1,187.0
2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,35,12,0,0,85.0
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,35,12,0,0,85.0
1876,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,35,12,0,0,85.0
7141,1986,Master,Single,21888.0,1,0,2012-12-29,15,88.0,10.0,46.0,2.0,3.0,64.0,4,5,1,2,10,1,0,39,13,1,1,213.0
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74.0,0.0,42.0,2.0,1.0,6.0,2,2,1,4,7,0,0,46,13,1,1,125.0
5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40.0,3.0,30.0,10.0,7.0,11.0,3,3,0,3,9,1,0,51,13,1,1,101.0
8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40.0,3.0,30.0,10.0,7.0,11.0,3,3,0,3,9,1,0,51,13,1,1,101.0
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100.0,71.0,243.0,108.0,94.0,172.0,3,9,1,8,9,1,0,66,13,0,0,788.0
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15.0,5.0,14.0,0.0,4.0,11.0,1,1,0,3,7,0,0,42,11,0,0,49.0
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47.0,1.0,6.0,0.0,0.0,12.0,1,1,1,3,6,0,0,41,11,1,1,66.0
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,3.0,0.0,5.0,6.0,2.0,6.0,1,1,0,2,6,0,0,50,12,0,0,22.0
3388,1967,Graduation,Divorced,70844.0,1,1,2013-10-30,16,129.0,26.0,67.0,3.0,67.0,2.0,5,6,1,5,7,0,0,58,12,2,1,294.0
87,1981,2n Cycle,Married,27733.0,1,0,2013-08-26,16,3.0,7.0,5.0,26.0,2.0,17.0,2,2,0,3,7,0,0,44,12,1,1,60.0
2518,1986,2n Cycle,Together,20491.0,0,0,2013-01-25,16,5.0,4.0,5.0,4.0,2.0,10.0,1,0,1,2,7,0,0,39,12,0,0,30.0
247,1971,Graduation,Married,36715.0,1,0,2012-11-17,16,172.0,10.0,125.0,21.0,13.0,16.0,6,7,2,4,9,1,0,54,13,1,1,357.0
9463,1959,Graduation,Together,71706.0,0,1,2012-11-13,16,931.0,56.0,253.0,91.0,98.0,14.0,4,9,5,7,5,0,0,66,13,1,1,1443.0
9653,1975,Graduation,Married,35797.0,0,1,2012-10-16,16,27.0,1.0,14.0,4.0,1.0,21.0,2,2,0,3,8,0,0,50,13,1,1,68.0
10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,24.0,1.0,10.0,2.0,0.0,4.0,2,2,0,3,5,0,0,56,11,2,1,41.0
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391.0,32.0,70.0,21.0,32.0,16.0,2,6,2,9,5,0,0,51,11,1,1,562.0
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81.0,0.0,6.0,0.0,0.0,6.0,2,2,1,3,5,0,0,66,11,2,1,93.0
6471,1971,Master,Single,36230.0,1,0,2013-10-17,17,14.0,2.0,30.0,8.0,2.0,3.0,1,2,0,4,5,0,0,54,12,1,1,59.0
5718,1950,Graduation,Married,80763.0,0,0,2013-08-15,17,674.0,120.0,108.0,173.0,42.0,172.0,1,5,11,6,3,1,0,75,12,0,0,1289.0
3478,1971,PhD,Married,60585.0,1,1,2013-06-24,17,267.0,42.0,309.0,55.0,42.0,21.0,10,7,4,9,5,1,0,54,12,2,1,736.0
7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,17,224.0,2.0,25.0,7.0,0.0,110.0,2,5,3,3,6,0,0,51,12,1,1,368.0
7999,1955,PhD,Together,75261.0,0,0,2013-04-23,17,1004.0,17.0,413.0,23.0,34.0,17.0,1,5,6,5,2,1,0,70,12,0,0,1508.0
11101,1991,Graduation,Together,89891.0,0,0,2013-04-15,17,412.0,22.0,132.0,59.0,28.0,172.0,1,11,6,8,4,0,0,34,12,0,0,825.0
9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,1004.0,0.0,235.0,19.0,14.0,172.0,6,6,3,13,7,0,0,63,12,1,1,1444.0
10983,1952,Graduation,Together,75278.0,0,0,2013-01-29,17,304.0,98.0,230.0,150.0,74.0,74.0,1,6,3,13,3,0,0,73,12,0,0,930.0
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76.0,3.0,31.0,4.0,4.0,27.0,2,3,1,3,7,0,0,47,13,1,1,145.0
4673,1963,PhD,Married,81300.0,0,1,2012-10-30,17,1004.0,12.0,145.0,32.0,12.0,36.0,3,10,3,5,5,1,0,62,13,1,1,1241.0
796,1965,2n Cycle,Divorced,60161.0,0,1,2012-10-23,17,584.0,44.0,212.0,46.0,8.0,172.0,3,11,4,8,8,0,0,60,13,1,1,1066.0
618,1977,PhD,Married,69389.0,0,1,2012-09-28,17,422.0,7.0,238.0,69.0,46.0,15.0,1,7,2,12,4,0,0,48,13,1,1,797.0
8962,1975,Master,Married,44319.0,1,1,2014-04-17,18,26.0,0.0,8.0,0.0,0.0,3.0,2,2,0,3,5,0,0,50,11,2,1,37.0
8207,1957,2n Cycle,Married,53233.0,0,1,2014-03-18,18,28.0,0.0,9.0,3.0,0.0,1.0,1,1,0,3,4,0,0,68,11,1,1,41.0
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613.0,22.0,319.0,33.0,102.0,12.0,1,4,6,9,1,0,0,71,11,0,0,1101.0
535,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163.0,23.0,424.0,27.0,65.0,76.0,1,3,10,13,1,0,0,38,11,0,0,778.0
4608,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163.0,23.0,424.0,27.0,65.0,76.0,1,3,10,13,1,1,0,38,11,0,0,778.0
11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,3.0,6.0,5.0,3.0,6.0,3.0,1,1,0,3,7,0,0,41,11,1,1,26.0
7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13,18,279.0,120.0,74.0,38.0,8.0,172.0,1,2,10,10,1,0,0,53,12,0,0,691.0
7384,1951,Master,Together,39767.0,0,0,2013-07-21,18,113.0,61.0,204.0,34.0,26.0,47.0,2,7,1,7,8,0,0,74,12,0,0,485.0
10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20,18,70.0,54.0,109.0,80.0,9.0,45.0,2,4,1,7,5,0,0,46,12,1,1,367.0
6409,1967,Graduation,Divorced,57136.0,0,0,2013-05-18,18,267.0,120.0,599.0,34.0,12.0,127.0,1,7,5,7,6,1,0,58,12,0,0,1159.0
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8.0,8.0,22.0,24.0,11.0,9.0,1,1,1,4,4,0,0,34,13,0,0,82.0
11056,1974,Graduation,Married,72099.0,0,0,2012-10-27,18,546.0,91.0,410.0,119.0,0.0,22.0,1,3,4,10,1,0,0,51,13,0,0,1188.0
7414,1971,Graduation,Married,43824.0,1,1,2012-09-15,18,96.0,1.0,42.0,12.0,3.0,32.0,4,3,1,4,8,0,0,54,13,2,1,186.0
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20.0,0.0,14.0,7.0,3.0,1.0,3,2,0,4,3,0,0,47,11,2,1,45.0
7959,1961,Graduation,Married,79410.0,0,0,2014-05-29,19,658.0,80.0,483.0,123.0,13.0,13.0,1,3,2,5,1,0,0,64,11,0,0,1370.0
5512,1977,Master,Married,55842.0,0,1,2014-05-23,19,451.0,0.0,39.0,0.0,4.0,24.0,1,7,1,8,5,0,0,48,11,1,1,518.0
9369,1979,2n Cycle,Single,88194.0,0,1,2014-03-19,19,688.0,14.0,309.0,173.0,24.0,38.0,1,11,10,10,5,1,0,46,11,1,1,1246.0
6931,1967,Graduation,Divorced,76982.0,0,0,2014-02-15,19,464.0,120.0,292.0,65.0,60.0,30.0,1,8,3,4,4,1,0,58,11,0,0,1031.0
9596,1980,PhD,Single,65295.0,0,0,2013-12-23,19,365.0,32.0,117.0,34.0,110.0,6.0,1,3,3,13,2,0,0,45,12,0,0,664.0
8416,1981,Graduation,Married,29009.0,1,0,2013-11-29,19,6.0,6.0,15.0,10.0,5.0,2.0,2,2,0,3,6,0,0,44,12,1,1,44.0
3967,1971,PhD,Married,78931.0,0,0,2013-10-25,19,331.0,120.0,170.0,58.0,125.0,35.0,1,2,8,13,1,0,0,54,12,0,0,839.0
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256.0,34.0,103.0,90.0,29.0,49.0,2,3,3,10,3,0,0,49,12,1,1,561.0
9242,1990,Graduation,Single,64509.0,0,0,2013-08-17,19,836.0,120.0,575.0,24.0,25.0,77.0,1,6,3,9,4,1,0,35,12,0,0,1657.0
4967,1960,PhD,Together,38201.0,0,1,2013-03-29,19,233.0,0.0,23.0,0.0,0.0,12.0,4,5,1,5,8,0,0,65,12,1,1,268.0
5255,1986,Graduation,Single,51381.5,1,0,2013-02-20,19,5.0,1.0,5.0,3.0,125.0,172.0,0,27,0,0,1,0,0,39,12,1,1,311.0
3619,1960,2n Cycle,Divorced,87305.0,0,0,2012-09-23,19,345.0,25.0,501.0,63.0,125.0,80.0,1,5,3,8,2,1,0,65,13,0,0,1139.0
3645,1972,PhD,Single,27213.0,1,0,2012-08-30,19,19.0,3.0,26.0,10.0,9.0,3.0,3,2,0,4,8,1,0,53,13,1,1,70.0
3955,1965,Graduation,Divorced,4861.0,0,0,2014-06-22,20,3.0,1.0,5.0,1.0,0.0,1.0,0,0,0,0,14,0,0,60,11,0,0,11.0
5313,1971,Master,Married,38196.0,1,1,2014-04-18,20,30.0,0.0,11.0,0.0,0.0,3.0,3,2,0,4,5,0,0,54,11,2,1,44.0
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172.0,3.0,115.0,16.0,0.0,18.0,5,6,1,5,8,1,0,43,11,1,1,324.0
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279.0,0.0,18.0,0.0,0.0,9.0,2,3,1,8,4,0,0,57,11,1,1,306.0
4322,1958,PhD,Together,77863.0,0,0,2013-11-27,20,881.0,38.0,319.0,16.0,25.0,12.0,1,4,5,10,2,0,0,67,12,0,0,1291.0
7444,1969,Master,Married,42169.0,1,1,2013-10-19,20,19.0,0.0,9.0,0.0,0.0,2.0,2,1,0,3,8,0,0,56,12,2,1,30.0
3667,1969,Graduation,Married,80952.0,0,0,2013-02-28,20,778.0,120.0,689.0,41.0,27.0,44.0,1,8,5,11,8,1,0,56,12,0,0,1699.0
5320,1973,Master,Divorced,44051.0,1,1,2013-01-29,20,79.0,7.0,58.0,6.0,3.0,18.0,4,3,1,4,6,1,0,52,12,2,1,171.0
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344.0,120.0,482.0,50.0,33.0,172.0,1,5,6,5,2,0,0,71,12,0,0,1201.0
2408,1976,Graduation,Married,58597.0,1,1,2012-11-20,20,490.0,0.0,184.0,10.0,28.0,21.0,12,7,4,9,7,0,0,49,13,2,1,733.0
4939,1946,Graduation,Together,37760.0,0,0,2012-08-31,20,84.0,5.0,38.0,150.0,12.0,28.0,2,4,1,6,7,0,0,79,13,0,0,317.0
8652,1946,Graduation,Together,37760.0,0,0,2012-08-31,20,84.0,5.0,38.0,150.0,12.0,28.0,2,4,1,6,7,0,0,79,13,0,0,317.0
2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14.0,0.0,6.0,0.0,0.0,1.0,2,2,0,3,5,0,0,53,11,1,1,21.0
5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15.0,0.0,5.0,0.0,0.0,6.0,1,1,0,2,6,0,0,49,11,2,1,26.0
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620.0,26.0,195.0,34.0,17.0,141.0,1,6,4,13,2,0,0,79,12,0,0,1033.0
7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,620.0,26.0,195.0,34.0,17.0,141.0,1,6,4,13,2,0,0,79,12,0,0,1033.0
6721,1951,Graduation,Married,71965.0,0,1,2013-07-29,21,572.0,19.0,286.0,50.0,38.0,172.0,3,6,3,5,3,0,0,74,12,1,1,1137.0
5204,1971,Graduation,Together,74538.0,0,0,2013-06-29,21,380.0,98.0,689.0,110.0,112.0,28.0,1,8,8,5,3,1,0,54,12,0,0,1417.0
5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,443.0,5.0,71.0,21.0,16.0,82.0,2,8,2,7,7,0,0,71,12,1,1,638.0
8643,1971,Graduation,Together,69930.0,0,0,2013-05-26,21,252.0,98.0,689.0,173.0,70.0,172.0,1,4,5,12,3,0,0,54,12,0,0,1454.0
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796.0,14.0,590.0,38.0,44.0,1.0,1,4,5,13,3,0,0,58,12,0,0,1483.0
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410.0,0.0,59.0,19.0,9.0,44.0,10,7,1,8,7,0,0,51,12,2,1,541.0
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125.0,17.0,52.0,3.0,19.0,30.0,4,5,1,4,8,1,0,53,13,1,1,246.0
10846,1978,Master,Married,43783.0,1,0,2014-05-29,22,327.0,9.0,125.0,25.0,4.0,139.0,6,7,1,8,7,0,0,47,11,1,1,629.0
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15.0,0.0,6.0,0.0,1.0,12.0,2,1,1,2,7,1,0,56,11,1,1,34.0
8773,1971,Master,Together,57420.0,0,1,2013-06-25,22,280.0,0.0,18.0,0.0,0.0,24.0,3,5,1,6,7,0,0,54,12,1,1,322.0
2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,39.0,1.0,22.0,3.0,4.0,12.0,3,2,0,4,7,0,0,53,12,2,1,81.0
7786,1986,PhD,Single,29999.0,1,0,2013-02-13,22,68.0,7.0,59.0,10.0,5.0,11.0,4,3,1,4,8,0,0,39,12,1,1,160.0
10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16.0,1.0,5.0,0.0,0.0,1.0,1,1,0,3,5,0,0,45,11,1,1,23.0
1818,1971,PhD,Together,29732.0,1,0,2014-03-25,23,25.0,0.0,8.0,0.0,1.0,4.0,1,2,0,2,9,0,0,54,11,1,1,38.0
4248,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000.0,19.0,689.0,125.0,115.0,38.0,0,4,6,9,1,0,0,65,11,0,0,1986.0
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000.0,19.0,689.0,125.0,115.0,38.0,0,4,6,9,1,0,0,65,11,0,0,1986.0
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86.0,12.0,75.0,33.0,15.0,6.0,1,4,1,5,4,0,0,60,11,1,1,227.0
3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86.0,12.0,75.0,33.0,15.0,6.0,1,4,1,5,4,0,0,60,11,1,1,227.0
5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1004.0,0.0,69.0,0.0,0.0,46.0,1,10,4,13,6,1,0,43,11,0,0,1119.0
2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13.0,6.0,7.0,0.0,3.0,3.0,1,1,0,3,6,0,0,73,12,1,1,32.0
11187,1978,Basic,Single,26487.0,1,0,2013-05-20,23,3.0,8.0,10.0,12.0,14.0,23.0,3,2,1,3,5,0,0,47,12,1,1,70.0
1726,1970,Graduation,Single,22585.0,0,0,2013-03-18,23,3.0,9.0,15.0,13.0,2.0,39.0,1,1,1,2,9,1,0,55,12,0,0,81.0
1802,1971,Graduation,Married,64795.0,0,1,2013-01-17,23,412.0,5.0,119.0,38.0,29.0,77.0,3,3,3,12,2,0,0,54,12,1,1,680.0
2114,1946,PhD,Single,82800.0,0,0,2012-11-24,23,1004.0,22.0,115.0,59.0,68.0,45.0,1,7,6,12,3,1,0,79,13,0,0,1313.0
4261,1946,PhD,Single,82800.0,0,0,2012-11-24,23,1004.0,22.0,115.0,59.0,68.0,45.0,1,7,6,12,3,1,0,79,13,0,0,1313.0
2457,1975,Basic,Married,30801.0,0,1,2012-10-26,23,8.0,4.0,5.0,15.0,2.0,11.0,2,1,0,3,7,0,0,50,13,1,1,45.0
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217.0,38.0,350.0,111.0,85.0,15.0,1,4,7,10,1,0,0,51,11,1,1,816.0
3436,1969,Graduation,Married,14045.0,1,0,2014-01-26,24,11.0,0.0,5.0,2.0,1.0,1.0,1,1,0,3,7,0,0,56,11,1,1,20.0
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22.0,1.0,9.0,0.0,0.0,14.0,1,1,1,2,4,0,0,68,11,2,1,46.0
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10.0,0.0,10.0,3.0,1.0,7.0,2,1,1,2,8,0,0,48,12,2,1,31.0
6215,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10.0,0.0,10.0,3.0,1.0,7.0,2,1,1,2,8,1,0,48,12,2,1,31.0
968,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112.0,19.0,21.0,16.0,14.0,5.0,3,4,1,4,7,0,0,57,12,1,1,187.0
4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112.0,19.0,21.0,16.0,14.0,5.0,3,4,1,4,7,0,0,57,12,1,1,187.0
6504,1975,2n Cycle,Together,19789.0,1,0,2013-11-20,24,3.0,5.0,9.0,28.0,6.0,28.0,3,2,1,3,5,0,0,50,12,1,1,79.0
5329,1949,PhD,Divorced,35946.0,1,1,2013-09-27,24,8.0,0.0,5.0,0.0,0.0,1.0,1,0,0,3,5,0,0,76,12,2,1,14.0
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88.0,39.0,54.0,64.0,28.0,153.0,1,3,5,3,6,1,0,42,12,0,0,426.0
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182.0,4.0,33.0,0.0,0.0,66.0,2,4,1,5,7,0,0,71,12,1,1,285.0
4607,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227.0,23.0,389.0,42.0,21.0,75.0,1,4,5,7,2,0,0,66,12,0,0,777.0
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227.0,23.0,389.0,42.0,21.0,75.0,1,4,5,7,2,0,0,66,12,0,0,777.0
9483,1959,Graduation,Together,57957.0,0,1,2013-08-19,24,290.0,59.0,177.0,77.0,5.0,29.0,7,4,6,8,3,0,1,66,12,1,1,637.0
1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,284.0,16.0,160.0,84.0,16.0,134.0,6,7,4,6,6,0,0,53,12,1,1,694.0
2807,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,656.0,38.0,161.0,62.0,47.0,37.0,3,8,9,7,7,0,0,56,12,1,1,1001.0
1052,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,656.0,38.0,161.0,62.0,47.0,37.0,3,8,9,7,7,0,0,56,12,1,1,1001.0
9760,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953.0,0.0,71.0,0.0,0.0,172.0,6,10,5,10,8,1,0,62,12,1,1,1196.0
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953.0,0.0,71.0,0.0,0.0,172.0,6,10,5,10,8,0,0,62,12,1,1,1196.0
2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,163.0,0.0,480.0,0.0,125.0,75.0,1,6,5,8,9,1,0,47,13,1,1,843.0
1839,1974,Graduation,Single,43322.0,0,0,2014-04-21,25,56.0,7.0,48.0,10.0,2.0,18.0,1,3,0,4,7,0,0,51,11,0,0,141.0
9972,1955,PhD,Together,46015.0,1,1,2014-04-13,25,38.0,0.0,5.0,0.0,0.0,6.0,1,1,0,3,7,0,0,70,11,2,1,49.0
2945,1955,PhD,Together,46015.0,1,1,2014-04-13,25,38.0,0.0,5.0,0.0,0.0,6.0,1,1,0,3,7,0,0,70,11,2,1,49.0
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8.0,2.0,5.0,0.0,0.0,1.0,1,0,0,3,5,0,0,66,11,1,1,16.0
